species_mix_wheat_aestivum_lentil,density_n_ratio,plant_density,soil_water_capacity,density_error,nitrogen_residual,total_precipitation,n_amount,growing_days,stress_index,soil_ph,soil_awc,irrigation_amount,GDD,high_humidity_days,heat_stress_days,crop_season_winter
0.0,0.3110915147952185,43.5528120713306,-0.51,8.5528120713306,41.0,1674.71,140.0,247.0,0.6461149020471055,8.1,230.0,0.0,2880.709302325581,338.0,81.0,1.0
1.0,0.0,70.03367003367003,-0.5210546484649512,-4.966329966329965,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
0.0,3.326474622770919,199.58847736625515,-0.3668736568745356,-0.4115226337448519,35.0,1538.94,60.0,237.0,0.6160026414263702,7.393333333333333,291.5,0.0,2715.5995684931504,336.0,75.0,1.0
0.0,0.0,26.45599999999997,-0.526,-3.544000000000029,45.2,1401.49,0.0,238.0,0.6559835644581408,8.0,332.7188745600972,0.0,2790.724424657535,289.0,91.0,1.0
1.0,0.0,257.5757575757576,-0.524,-42.42424242424238,31.227477029670656,1547.32,0.0,129.0,0.5164869029275809,7.9,294.0,0.0,1504.2133356164384,281.0,63.0,0.0
1.0,0.0,305.05050505050497,-0.5210546484649512,5.050505050504967,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
0.0,0.0,14.288980338363054,-0.51,2.2889803383630536,41.0,1674.71,0.0,247.0,0.6461149020471055,8.1,230.0,0.0,2880.709302325581,338.0,81.0,1.0
1.0,0.0,148.4848484848485,-0.524,-1.5151515151515014,31.227477029670656,1547.32,0.0,129.0,0.5164869029275809,7.9,294.0,0.0,1504.2133356164384,281.0,63.0,0.0
0.0,0.0,113.1687242798354,-0.5777888686387216,-36.8312757201646,31.0,1547.32,0.0,204.0,0.5164869029275809,8.46,333.0,0.0,2378.75597260274,281.0,63.0,1.0
0.0,0.0832843425436018,11.659807956104252,-0.3668736568745356,-3.3401920438957475,35.0,1538.94,140.0,237.0,0.6160026414263702,7.393333333333333,291.5,0.0,2715.5995684931504,336.0,75.0,1.0
0.0,0.0,44.46730681298583,-0.51,9.467306812985832,41.0,1674.71,0.0,247.0,0.6461149020471055,8.1,230.0,0.0,2880.709302325581,338.0,81.0,1.0
1.0,0.0,160.6060606060606,-0.524,10.606060606060597,31.227477029670656,1547.32,0.0,129.0,0.5164869029275809,7.9,294.0,0.0,1504.2133356164384,281.0,63.0,0.0
0.0,0.0,45.2674897119342,0.349,10.267489711934203,36.0,1301.25,0.0,232.0,0.6531807175874973,7.0,259.0,0.0,2799.632229822161,273.0,93.0,1.0
1.0,0.0,234.34343434343435,-0.524,-65.65656565656565,31.227477029670656,1547.32,0.0,129.0,0.5164869029275809,7.9,294.0,0.0,1504.2133356164384,281.0,63.0,0.0
0.0,0.0,57.0,0.182,-3.0,41.0,1641.86,0.0,112.0,0.485362095531587,5.5,291.5,0.0,640.5787140902871,630.0,0.0,0.0
0.0,0.0,99.0,0.182,-51.0,71.0,1791.72,0.0,136.0,0.5,5.5,291.5,0.0,704.6132054794523,649.0,0.0,0.0
0.0,0.0,129.11522633744866,0.349,-10.88477366255134,36.0,1301.25,0.0,232.0,0.6531807175874973,7.0,259.0,0.0,2799.632229822161,273.0,93.0,1.0
1.0,0.0,303.7037037037037,-0.5210546484649512,3.7037037037036953,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
0.0,0.0,139.917695473251,-0.51,-0.0823045267489988,41.0,1674.71,0.0,247.0,0.6461149020471055,8.1,230.0,0.0,2880.709302325581,338.0,81.0,1.0
0.0,0.0,46.620000000000005,0.3109999999999999,1.6200000000000043,66.0,1451.31,0.0,120.0,0.4273607748184019,6.5,291.5,0.0,1193.284109589041,462.0,15.0,0.0
0.0,0.0,28.44,-0.552,-1.5599999999999987,100.32300305199568,1395.83,0.0,243.0,0.5627779000660357,8.3,324.84063359499675,20.0,2940.9774041095893,304.0,69.0,1.0
0.0,0.0,50.28409090909091,0.269495,5.2840909090909065,41.0,1532.13,0.0,244.0,0.4424169051287695,5.7,291.5,0.0,2405.908520547945,463.0,18.0,1.0
0.0,4.261363636363637,149.14772727272728,0.276,-0.8522727272727195,41.0,1503.56,35.0,253.0,0.3845770049159879,5.9,291.5,0.0,1726.333905608755,493.0,1.0,1.0
1.0,0.0,85.52188552188551,-0.5210546484649512,10.521885521885508,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
0.0,0.0,86.23417721518987,-0.448,-63.765822784810126,35.0,1389.46,0.0,202.0,0.5750311835057598,7.8,291.5,0.0,2348.1614520547946,289.0,74.0,1.0
0.0,0.0,168.0,0.182,18.0,71.0,1590.93,0.0,130.0,0.4807395993836671,5.5,291.5,0.0,705.51,624.0,0.0,0.0
0.0,2.709190672153635,162.5514403292181,-0.3668736568745356,-37.44855967078189,35.0,1538.94,60.0,237.0,0.6160026414263702,7.393333333333333,291.5,0.0,2715.5995684931504,336.0,75.0,1.0
1.0,0.0,400.0,-0.5210546484649512,0.0,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
0.0,0.0,114.19753086419746,-0.532,-35.80246913580254,53.0,1389.46,0.0,209.0,0.5750311835057598,8.3,291.5,83.0,2429.533383561644,289.0,74.0,1.0
0.0,0.0,78.255,0.3109999999999999,-11.745000000000005,66.0,1451.31,0.0,120.0,0.4273607748184019,6.5,291.5,0.0,1193.284109589041,462.0,15.0,0.0
0.0,0.0,101.0,-0.449,-49.0,41.0,1699.72,0.0,83.0,0.7457627118644068,7.7,291.5,0.0,1024.561095890411,319.0,105.0,0.0
0.0,3.835978835978836,115.07936507936508,0.3137,-14.920634920634924,59.3,1592.27,30.0,252.0,0.4160246533127889,6.0,291.5,0.0,1631.112229822161,540.0,0.0,1.0
0.0,0.0,59.25,-0.372,-20.75,41.0,1311.15,0.0,251.0,0.435270379338176,7.31,291.5,0.0,2505.120779753762,429.0,22.0,1.0
1.0,0.0,66.66666666666667,-0.524,-8.333333333333329,31.227477029670656,1547.32,0.0,123.0,0.5164869029275809,7.9,294.0,0.0,1434.2499246575342,281.0,63.0,0.0
0.0,0.0,36.0,0.182,-24.0,71.0,1791.72,0.0,136.0,0.5,5.5,291.5,0.0,704.6132054794523,649.0,0.0,0.0
1.0,0.0,145.45454545454533,-0.5210546484649512,-4.545454545454675,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
0.0,2.567117381932197,115.52028218694886,0.3137,-14.479717813051138,59.3,1592.27,45.0,252.0,0.4160246533127889,6.0,291.5,0.0,1631.112229822161,540.0,0.0,1.0
1.0,0.0,409.09090909090907,-0.524,184.0909090909091,31.227477029670656,1547.32,0.0,123.0,0.5164869029275809,7.9,294.0,0.0,1434.2499246575342,281.0,63.0,0.0
0.0,0.0,34.29355281207133,-0.5777888686387216,-0.7064471879286671,31.0,1547.32,0.0,204.0,0.5164869029275809,8.46,333.0,0.0,2378.75597260274,281.0,63.0,1.0
0.0,0.0,12.322816643804298,-0.51,0.3228166438042983,41.0,1674.71,0.0,247.0,0.6461149020471055,8.1,230.0,0.0,2880.709302325581,338.0,81.0,1.0
0.0,0.0,37.0,0.2395,-8.0,41.0,1447.72,0.0,110.0,0.4522342064714946,6.8,291.5,0.0,594.4883036935706,587.0,0.0,0.0
1.0,0.0,149.49494949494948,-0.524,-0.5050505050505194,31.227477029670656,1547.32,0.0,129.0,0.5164869029275809,7.9,294.0,0.0,1504.2133356164384,281.0,63.0,0.0
0.0,0.2661832908746488,37.26566072245083,-0.51,2.265660722450832,41.0,1674.71,140.0,247.0,0.6461149020471055,8.1,230.0,0.0,2880.709302325581,338.0,81.0,1.0
1.0,0.0,375.757575757576,-0.5210546484649512,-24.242424242424025,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
0.0,0.0,28.44,-0.552,-1.5599999999999987,100.32300305199568,1395.83,0.0,243.0,0.5627779000660357,8.3,324.84063359499675,20.0,2940.9774041095893,304.0,69.0,1.0
0.0,0.0,49.16666666666666,-0.372,9.166666666666655,41.0,1311.15,0.0,251.0,0.435270379338176,7.31,291.5,0.0,2505.120779753762,429.0,22.0,1.0
1.0,0.0,170.7070707070707,-0.524,-29.2929292929293,31.227477029670656,1547.32,0.0,129.0,0.5164869029275809,7.9,294.0,0.0,1504.2133356164384,281.0,63.0,0.0
1.0,0.0,307.07070707070704,-0.524,7.070707070707044,31.227477029670656,1547.32,0.0,123.0,0.5164869029275809,7.9,294.0,0.0,1434.2499246575342,281.0,63.0,0.0
1.0,0.0,143.43434343434333,-0.5210546484649512,-6.565656565656667,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
0.0,1.2622549020833334,151.47058825,-0.3739999999999999,26.47058824999999,42.0,1292.01,120.0,251.0,0.409289016068677,7.31,291.5,0.0,2194.1571887824894,420.0,18.0,1.0
1.0,0.0,198.65319865319867,-0.5210546484649512,-26.34680134680133,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
1.0,0.0,306.73400673400664,-0.5210546484649512,6.734006734006641,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
0.0,0.0,18.0,0.182,-2.0,41.0,1641.86,0.0,112.0,0.485362095531587,5.5,291.5,0.0,640.5787140902871,630.0,0.0,0.0
1.0,0.0,325.9259259259257,-0.5210546484649512,25.925925925925696,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
1.0,0.0,302.3569023569023,-0.5210546484649512,2.35690235690231,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
0.0,0.0,145.57613168724265,0.349,5.5761316872426505,36.0,1301.25,0.0,232.0,0.6531807175874973,7.0,259.0,0.0,2799.632229822161,273.0,93.0,1.0
0.0,0.0,169.64285714285714,0.278,-40.35714285714286,41.0,1454.85,0.0,233.0,0.3657348301416098,6.0,291.5,0.0,1888.0984473324213,450.0,4.0,1.0
0.0,0.9210268469527728,41.44620811287478,0.3137,1.4462081128747784,59.3,1592.27,45.0,252.0,0.4160246533127889,6.0,291.5,0.0,1631.112229822161,540.0,0.0,1.0
1.0,0.0,192.59259259259267,-0.5210546484649512,-7.407407407407334,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
0.0,0.1567705271408974,21.94787379972565,-0.3668736568745356,-8.052126200274351,35.0,1538.94,140.0,237.0,0.6160026414263702,7.393333333333333,291.5,0.0,2715.5995684931504,336.0,75.0,1.0
1.0,0.0,195.959595959596,-0.5210546484649512,-29.040404040404013,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
0.0,0.0,128.08641975308632,-0.51,-11.913580246913682,41.0,1674.71,0.0,247.0,0.6461149020471055,8.1,230.0,0.0,2880.709302325581,338.0,81.0,1.0
0.0,0.824,115.36,-0.552,-24.64,100.32300305199568,1395.83,140.0,243.0,0.5627779000660357,8.3,324.84063359499675,20.0,2940.9774041095893,304.0,69.0,1.0
0.0,0.0,13.031550068587103,-0.51,1.0315500685871033,41.0,1674.71,0.0,247.0,0.6461149020471055,8.1,230.0,0.0,2880.709302325581,338.0,81.0,1.0
0.0,0.0,93.0,0.182,-57.0,41.0,1641.86,0.0,112.0,0.485362095531587,5.5,291.5,0.0,640.5787140902871,630.0,0.0,0.0
0.0,0.0,158.49673204444446,-0.3739999999999999,33.49673204444446,19.0,1272.91,0.0,256.0,0.3942989214175655,7.31,291.5,0.0,2190.395616438356,382.0,21.0,1.0
0.0,0.0,32.77777777777777,0.25676,-12.222222222222229,41.0,1326.96,0.0,231.0,0.4662190916428205,6.0,291.5,0.0,2291.569047945205,395.0,34.0,1.0
0.0,0.0,12.139917695473253,0.349,0.1399176954732528,36.0,1301.25,0.0,232.0,0.6531807175874973,7.0,259.0,0.0,2799.632229822161,273.0,93.0,1.0
1.0,0.0,271.7171717171717,-0.524,-28.28282828282829,31.227477029670656,1547.32,0.0,129.0,0.5164869029275809,7.9,294.0,0.0,1504.2133356164384,281.0,63.0,0.0
0.0,0.8230452674897119,115.22633744855966,-0.532,-34.77366255144034,53.0,1389.46,140.0,209.0,0.5750311835057598,8.3,291.5,83.0,2429.533383561644,289.0,74.0,1.0
1.0,0.0,142.42424242424244,-0.524,-7.575757575757564,31.227477029670656,1547.32,0.0,129.0,0.5164869029275809,7.9,294.0,0.0,1504.2133356164384,281.0,63.0,0.0
1.0,0.0,67.67676767676767,-0.524,-7.323232323232332,31.227477029670656,1547.32,0.0,129.0,0.5164869029275809,7.9,294.0,0.0,1504.2133356164384,281.0,63.0,0.0
0.0,0.0,120.02743484224963,-0.5777888686387216,-29.972565157750367,31.0,1547.32,0.0,204.0,0.5164869029275809,8.46,333.0,0.0,2378.75597260274,281.0,63.0,1.0
0.0,3.530092592592592,105.90277777777776,0.3142,-24.097222222222243,64.5,1636.91,30.0,241.0,0.4375889647076088,6.3,291.5,0.0,2317.0895479452056,500.0,11.0,1.0
0.0,0.0,184.49931412894367,-0.3668736568745356,-15.500685871056334,35.0,1538.94,0.0,237.0,0.6160026414263702,7.393333333333333,291.5,0.0,2715.5995684931504,336.0,75.0,1.0
0.0,0.0,56.927297668038406,-0.5777888686387216,-13.072702331961594,31.0,1547.32,0.0,204.0,0.5164869029275809,8.46,333.0,0.0,2378.75597260274,281.0,63.0,1.0
0.0,0.0,95.83333333333331,-0.372,-29.16666666666669,41.0,1311.15,0.0,251.0,0.435270379338176,7.31,291.5,0.0,2505.120779753762,429.0,22.0,1.0
0.0,0.0,137.860082304527,0.349,-2.1399176954730024,36.0,1301.25,0.0,232.0,0.6531807175874973,7.0,259.0,0.0,2799.632229822161,273.0,93.0,1.0
1.0,0.0,192.59259259259267,-0.5210546484649512,-7.407407407407334,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
0.0,0.0,121.91358024691358,-0.51,-18.086419753086417,41.0,1674.71,0.0,247.0,0.6461149020471055,8.1,230.0,0.0,2880.709302325581,338.0,81.0,1.0
0.0,1.372,82.32000000000001,-0.552,-57.67999999999999,100.32300305199568,1395.83,60.0,243.0,0.5627779000660357,8.3,324.84063359499675,20.0,2940.9774041095893,304.0,69.0,1.0
0.0,1.14464,114.464,-0.526,-25.536,45.2,1401.49,100.0,238.0,0.6559835644581408,8.0,332.7188745600972,0.0,2790.724424657535,289.0,91.0,1.0
0.0,2.7434842249657065,123.4567901234568,0.3137,-6.543209876543202,59.3,1592.27,45.0,252.0,0.4160246533127889,6.0,291.5,0.0,1631.112229822161,540.0,0.0,1.0
0.0,0.1997142857142857,27.96,-0.552,-2.039999999999999,100.32300305199568,1395.83,140.0,243.0,0.5627779000660357,8.3,324.84063359499675,20.0,2940.9774041095893,304.0,69.0,1.0
0.0,0.0,126.028806584362,-0.51,-13.971193415637998,41.0,1674.71,0.0,247.0,0.6461149020471055,8.1,230.0,0.0,2880.709302325581,338.0,81.0,1.0
0.0,0.0,45.9533607681756,-0.51,10.9533607681756,41.0,1674.71,0.0,247.0,0.6461149020471055,8.1,230.0,0.0,2880.709302325581,338.0,81.0,1.0
0.0,0.4311189496374681,38.80070546737213,0.3137,-1.1992945326278672,59.3,1592.27,90.0,252.0,0.4160246533127889,6.0,291.5,0.0,1631.112229822161,540.0,0.0,1.0
1.0,0.0,281.8181818181818,-0.524,81.81818181818181,31.227477029670656,1547.32,0.0,123.0,0.5164869029275809,7.9,294.0,0.0,1434.2499246575342,281.0,63.0,0.0
1.0,0.0,182.8282828282828,-0.524,-42.171717171717205,31.227477029670656,1547.32,0.0,123.0,0.5164869029275809,7.9,294.0,0.0,1434.2499246575342,281.0,63.0,0.0
0.0,1.337,106.96,-0.552,-33.040000000000006,100.32300305199568,1395.83,80.0,243.0,0.5627779000660357,8.3,324.84063359499675,20.0,2940.9774041095893,304.0,69.0,1.0
0.0,0.0,37.0,0.2395,-8.0,41.0,1447.72,0.0,110.0,0.4522342064714946,6.8,291.5,0.0,594.4883036935706,587.0,0.0,0.0
0.0,0.9883891828336286,138.374485596708,-0.51,-1.6255144032919873,41.0,1674.71,140.0,247.0,0.6461149020471055,8.1,230.0,0.0,2880.709302325581,338.0,81.0,1.0
1.0,0.0,58.5858585858586,-0.5210546484649512,-16.414141414141397,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
0.0,0.0,13.88888888888889,0.349,1.8888888888888893,36.0,1301.25,0.0,232.0,0.6531807175874973,7.0,259.0,0.0,2799.632229822161,273.0,93.0,1.0
1.0,0.0,231.3131313131313,-0.524,6.313131313131294,31.227477029670656,1547.32,0.0,129.0,0.5164869029275809,7.9,294.0,0.0,1504.2133356164384,281.0,63.0,0.0
0.0,1.1904761904761905,166.66666666666666,-0.3668736568745356,-33.33333333333334,35.0,1538.94,140.0,237.0,0.6160026414263702,7.393333333333333,291.5,0.0,2715.5995684931504,336.0,75.0,1.0
0.0,0.0,120.02743484224963,-0.5777888686387216,-29.972565157750367,31.0,1547.32,0.0,204.0,0.5164869029275809,8.46,333.0,0.0,2378.75597260274,281.0,63.0,1.0
0.0,1.0620915033333334,148.69281046666666,-0.3739999999999999,23.692810466666657,19.0,1272.91,140.0,256.0,0.3942989214175655,7.31,291.5,0.0,2190.395616438356,382.0,21.0,1.0
0.0,0.0,45.679012345679,0.349,10.679012345678998,36.0,1301.25,0.0,232.0,0.6531807175874973,7.0,259.0,0.0,2799.632229822161,273.0,93.0,1.0
1.0,0.0,217.1717171717172,-0.524,-7.828282828282795,31.227477029670656,1547.32,0.0,123.0,0.5164869029275809,7.9,294.0,0.0,1434.2499246575342,281.0,63.0,0.0
0.0,0.3676470588333334,44.11764706,-0.3739999999999999,4.117647060000003,42.0,1292.01,120.0,251.0,0.409289016068677,7.31,291.5,0.0,2194.1571887824894,420.0,18.0,1.0
0.0,1.2100725063688027,108.90652557319224,0.3137,-21.09347442680776,59.3,1592.27,90.0,252.0,0.4160246533127889,6.0,291.5,0.0,1631.112229822161,540.0,0.0,1.0
0.0,0.0,32.92181069958848,-0.5777888686387216,-2.078189300411524,31.0,1547.32,0.0,204.0,0.5164869029275809,8.46,333.0,0.0,2378.75597260274,281.0,63.0,1.0
0.0,0.411522633744856,24.69135802469136,-0.3668736568745356,-5.308641975308639,35.0,1538.94,60.0,237.0,0.6160026414263702,7.393333333333333,291.5,0.0,2715.5995684931504,336.0,75.0,1.0
0.0,0.0,128.60082304526748,0.349,-11.399176954732525,36.0,1301.25,0.0,232.0,0.6531807175874973,7.0,259.0,0.0,2799.632229822161,273.0,93.0,1.0
1.0,0.0,218.1818181818182,-0.524,-6.818181818181813,31.227477029670656,1547.32,0.0,123.0,0.5164869029275809,7.9,294.0,0.0,1434.2499246575342,281.0,63.0,0.0
1.0,0.0,306.060606060606,-0.5210546484649512,6.0606060606060055,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
0.0,0.0,59.75,-0.372,-20.25,41.0,1311.15,0.0,251.0,0.435270379338176,7.31,291.5,0.0,2505.120779753762,429.0,22.0,1.0
0.0,0.0,45.0,0.25676,5.0,71.0,1451.31,0.0,118.0,0.4273607748184019,6.0,291.5,105.0,1173.3960410958905,462.0,15.0,0.0
0.0,0.0,37.0,0.2395,-8.0,41.0,1447.72,0.0,110.0,0.4522342064714946,6.8,291.5,0.0,594.4883036935706,587.0,0.0,0.0
0.0,0.0,120.3703703703704,-0.51,-19.629629629629605,41.0,1674.71,0.0,247.0,0.6461149020471055,8.1,230.0,0.0,2880.709302325581,338.0,81.0,1.0
0.0,0.2657750342935528,15.946502057613168,-0.3668736568745356,0.9465020576131682,35.0,1538.94,60.0,237.0,0.6160026414263702,7.393333333333333,291.5,0.0,2715.5995684931504,336.0,75.0,1.0
0.0,0.0,11.831275720164609,-0.3668736568745356,-3.1687242798353914,35.0,1538.94,0.0,237.0,0.6160026414263702,7.393333333333333,291.5,0.0,2715.5995684931504,336.0,75.0,1.0
0.0,1.0508524397413286,147.119341563786,-0.532,-2.8806584362139915,53.0,1389.46,140.0,209.0,0.5750311835057598,8.3,291.5,83.0,2429.533383561644,289.0,74.0,1.0
1.0,0.0,403.3670033670033,-0.5210546484649512,3.367003367003292,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
1.0,0.0,148.48484848484847,-0.524,-1.5151515151515298,31.227477029670656,1547.32,0.0,123.0,0.5164869029275809,7.9,294.0,0.0,1434.2499246575342,281.0,63.0,0.0
0.0,0.0,121.0,0.2395,-29.0,41.0,1447.72,0.0,110.0,0.4522342064714946,6.8,291.5,0.0,594.4883036935706,587.0,0.0,0.0
0.0,0.0,46.5,0.21325,1.5,41.0,1488.12,0.0,134.0,0.4279991195245433,6.5,291.5,0.0,1008.1811232876712,537.0,3.0,0.0
0.0,0.0,136.31687242798353,0.349,-3.683127572016474,36.0,1301.25,0.0,232.0,0.6531807175874973,7.0,259.0,0.0,2799.632229822161,273.0,93.0,1.0
0.0,0.0,22.11934156378601,-0.3668736568745356,-7.880658436213991,35.0,1538.94,0.0,237.0,0.6160026414263702,7.393333333333333,291.5,0.0,2715.5995684931504,336.0,75.0,1.0
0.0,0.0,36.0,0.182,-24.0,71.0,1791.72,0.0,136.0,0.5,5.5,291.5,0.0,704.6132054794523,649.0,0.0,0.0
1.0,0.0,204.71380471380468,-0.5210546484649512,4.713804713804677,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
0.0,0.0,35.0,0.182,-10.0,71.0,1590.93,0.0,130.0,0.4807395993836671,5.5,291.5,0.0,705.51,624.0,0.0,0.0
0.0,0.0,28.44,-0.552,-1.5599999999999987,100.32300305199568,1395.83,0.0,243.0,0.5627779000660357,8.3,324.84063359499675,20.0,2940.9774041095893,304.0,69.0,1.0
0.0,1.3031550068587106,104.25240054869684,-0.3668736568745356,4.252400548696841,35.0,1538.94,80.0,237.0,0.6160026414263702,7.393333333333333,291.5,0.0,2715.5995684931504,336.0,75.0,1.0
0.0,0.0,55.55555555555557,0.349,20.55555555555557,36.0,1301.25,0.0,232.0,0.6531807175874973,7.0,259.0,0.0,2799.632229822161,273.0,93.0,1.0
0.0,2.504208754208754,112.68939393939392,0.3142,-17.310606060606077,64.5,1636.91,45.0,241.0,0.4375889647076088,6.3,291.5,0.0,2317.0895479452056,500.0,11.0,1.0
1.0,0.0,287.8787878787879,-0.524,-12.121212121212125,31.227477029670656,1547.32,0.0,129.0,0.5164869029275809,7.9,294.0,0.0,1504.2133356164384,281.0,63.0,0.0
0.0,0.0,121.0,0.2395,-29.0,41.0,1447.72,0.0,110.0,0.4522342064714946,6.8,291.5,0.0,594.4883036935706,587.0,0.0,0.0
0.0,0.1997142857142857,27.96,-0.552,-2.039999999999999,100.32300305199568,1395.83,140.0,243.0,0.5627779000660357,8.3,324.84063359499675,20.0,2940.9774041095893,304.0,69.0,1.0
0.0,0.0,12.962962962962962,0.349,0.962962962962962,36.0,1301.25,0.0,232.0,0.6531807175874973,7.0,259.0,0.0,2799.632229822161,273.0,93.0,1.0
0.0,0.0,152.3475,0.3109999999999999,2.3474999999999966,76.0,1255.58,0.0,123.0,0.4157311614938733,6.7,291.5,0.0,1214.2337893296856,416.0,20.0,0.0
1.0,0.0,137.7104377104375,-0.5210546484649512,-12.289562289562497,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
0.0,0.445864898989899,32.10227272727273,0.276,5.102272727272727,41.0,1503.56,72.0,253.0,0.3845770049159879,5.9,291.5,0.0,1726.333905608755,493.0,1.0,1.0
0.0,0.0,156.94444444444426,0.25676,6.944444444444258,41.0,1326.96,0.0,231.0,0.4662190916428205,6.0,291.5,0.0,2291.569047945205,395.0,34.0,1.0
0.0,0.0,12.551440329218106,0.349,0.5514403292181065,36.0,1301.25,0.0,232.0,0.6531807175874973,7.0,259.0,0.0,2799.632229822161,273.0,93.0,1.0
0.0,1.1268939393939392,33.80681818181818,0.269495,6.80681818181818,41.0,1532.13,30.0,244.0,0.4424169051287695,5.7,291.5,0.0,2405.908520547945,463.0,18.0,1.0
1.0,0.0,220.20202020202,-0.5210546484649512,-4.797979797979991,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
0.0,0.2591036414682539,36.27450980555555,-0.3739999999999999,-3.725490194444447,19.0,1272.91,140.0,256.0,0.3942989214175655,7.31,291.5,0.0,2190.395616438356,382.0,21.0,1.0
0.0,1.4233841686296296,128.10457517666666,-0.3739999999999999,3.104575176666657,19.0,1272.91,90.0,256.0,0.3942989214175655,7.31,291.5,0.0,2190.395616438356,382.0,21.0,1.0
0.0,0.0,92.66666666666669,-0.372,12.666666666666686,41.0,1311.15,0.0,251.0,0.435270379338176,7.31,291.5,0.0,2505.120779753762,429.0,22.0,1.0
0.0,0.0,118.82716049382734,-0.51,-21.172839506172664,41.0,1674.71,0.0,247.0,0.6461149020471055,8.1,230.0,0.0,2880.709302325581,338.0,81.0,1.0
1.0,0.0,294.949494949495,-0.5210546484649512,-5.050505050505024,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
0.0,0.4103535353535353,29.545454545454547,0.276,2.5454545454545467,41.0,1503.56,72.0,253.0,0.3845770049159879,5.9,291.5,0.0,1726.333905608755,493.0,1.0,1.0
0.0,0.0,18.0,0.2395,-2.0,41.0,1447.72,0.0,110.0,0.4522342064714946,6.8,291.5,0.0,594.4883036935706,587.0,0.0,0.0
1.0,0.0,216.16161616161617,-0.524,-8.838383838383834,31.227477029670656,1547.32,0.0,129.0,0.5164869029275809,7.9,294.0,0.0,1504.2133356164384,281.0,63.0,0.0
0.0,0.0,35.4366712391404,-0.51,0.4366712391404022,41.0,1674.71,0.0,247.0,0.6461149020471055,8.1,230.0,0.0,2880.709302325581,338.0,81.0,1.0
1.0,0.0,59.93265993265993,-0.5210546484649512,-15.06734006734007,20.0,1524.77,0.0,120.0,0.6209699904615159,7.9,291.5,0.0,1393.206566347469,293.0,83.0,0.0
0.0,0.0,106.2610229276896,0.3137,-23.738977072310405,59.3,1592.27,0.0,252.0,0.4160246533127889,6.0,291.5,0.0,1631.112229822161,540.0,0.0,1.0
0.0,0.0,121.0,0.2395,-29.0,41.0,1447.72,0.0,110.0,0.4522342064714946,6.8,291.5,0.0,594.4883036935706,587.0,0.0,0.0
0.0,0.0,114.722222222222,0.25676,24.722222222222,41.0,1326.96,0.0,231.0,0.4662190916428205,6.0,291.5,0.0,2291.569047945205,395.0,34.0,1.0
0.0,0.0,99.0,0.182,-51.0,71.0,1791.72,0.0,136.0,0.5,5.5,291.5,0.0,704.6132054794523,649.0,0.0,0.0
1.0,0.0,258.5858585858586,-0.524,-41.4141414141414,31.227477029670656,1547.32,0.0,129.0,0.5164869029275809,7.9,294.0,0.0,1504.2133356164384,281.0,63.0,0.0
0.0,0.0,33.0,0.25676,-7.0,22.0,1643.07,0.0,102.0,0.4221879815100154,6.0,70.0,105.0,792.537904109589,548.0,0.0,0.0
